Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9077,CA-2016-009077,01/11/2016,06/11/2016,Standard Class,C-00747,Anne Pryor,Corporate,United States,Madison,Wisconsin,18082,Central,P-BIN-067,Office Supplies,Binders,GBC Binding Machine,1446.3,9,0.0,55.4
9078,CA-2017-009078,14/08/2017,18/08/2017,Standard Class,C-00494,Bruce Sherwood,Consumer,United States,Tucson,Arizona,13134,West,P-LAB-095,Office Supplies,Labels,Avery File Folder Labels,41.78,1,0.0,3.4
9079,CA-2015-009079,15/11/2015,17/11/2015,Second Class,C-00035,Benjamin Farhat,Consumer,United States,Seattle,Washington,71631,West,P-APP-045,Office Supplies,Appliances,Acco Heavy Duty Stapler,645.69,3,0.3,-225.68
9080,CA-2017-009080,10/03/2017,13/03/2017,Second Class,C-00787,Andy Reiter,Home Office,United States,Springfield,Illinois,50501,Central,P-ART-051,Office Supplies,Art,Dixon Ticonderoga Pencils,202.68,6,0.2,-22.46
9081,CA-2017-009081,09/01/2017,12/01/2017,Second Class,C-00375,Alyssa Tate,Consumer,United States,Scottsdale,Arizona,30608,West,P-ACC-133,Technology,Accessories,Kensington USB/PS2 Keyb,1492.8,4,0.0,150.26
9082,CA-2016-009082,24/07/2016,29/07/2016,Standard Class,C-00708,Barbara Frey,Corporate,United States,Eugene,Oregon,49881,West,P-MAC-154,Technology,Machines,Lexmark MX611dhe,8169.6,4,0.0,584.87
9083,CA-2016-009083,05/10/2016,05/10/2016,Same Day,C-00498,Adrian Barton,Consumer,United States,Milwaukee,Wisconsin,51572,Central,P-ACC-140,Technology,Accessories,Logitech Wireless Mouse,775.12,2,0.0,94.49
9084,CA-2015-009084,05/10/2015,07/10/2015,Second Class,C-00005,Alan Barnes,Corporate,United States,Tulsa,Oklahoma,89918,South,P-PAP-105,Office Supplies,Paper,Avery Multipurpose Copy Paper,1398.39,7,0.0,234.53
9085,CA-2014-009085,21/11/2014,27/11/2014,Standard Class,C-00334,Andrew Allen,Consumer,United States,Salt Lake City,Utah,54090,West,P-PHO-166,Technology,Phones,Cisco SPA 501G,6256.32,4,0.2,-779.28
9086,CA-2016-009086,14/08/2016,18/08/2016,Standard Class,C-00212,Ashley Common,Corporate,United States,Nashville,Tennessee,84793,South,P-ART-055,Office Supplies,Art,Fiskars Scissors,10.05,1,0.0,1.32
9087,CA-2015-009087,05/11/2015,07/11/2015,First Class,C-00393,Barbara Frey,Consumer,United States,Chicago,Illinois,93503,Central,P-BIN-070,Office Supplies,Binders,GBC Binding Machine,415.98,2,0.2,-121.26
9088,CA-2017-009088,12/05/2017,14/05/2017,First Class,C-00033,Barbara Frey,Corporate,United States,Virginia Beach,Virginia,45975,East,P-PHO-168,Technology,Phones,Samsung Galaxy S6,8443.05,5,0.0,1801.98
9089,CA-2016-009089,06/09/2016,10/09/2016,Standard Class,C-00272,Adam Hart,Consumer,United States,Richmond,Virginia,36810,East,P-SUP-124,Office Supplies,Supplies,Dixon Ticonderoga Pencil Sharpener,36.3,3,0.0,1.09
9090,CA-2015-009090,19/09/2015,24/09/2015,Standard Class,C-00250,Anna Andreadi,Consumer,United States,Milwaukee,Wisconsin,77587,Central,P-COP-148,Technology,Copiers,Oki B840 Mono Printer,17272.52,4,0.0,4669.02
9091,CA-2017-009091,19/06/2017,21/06/2017,First Class,C-00229,Aimee Bixby,Consumer,United States,Salt Lake City,Utah,49689,West,P-LAB-093,Office Supplies,Labels,Avery Address Labels,189.48,3,0.4,-105.5
9092,CA-2016-009092,09/10/2016,13/10/2016,Standard Class,C-00419,Allen Armold,Home Office,United States,Tucson,Arizona,60134,West,P-FAS-086,Office Supplies,Fasteners,Acme Staple Remover,94.93,11,0.0,7.23
9093,CA-2014-009093,20/05/2014,27/05/2014,Standard Class,C-00111,Andrew Roberts,Home Office,United States,Seattle,Washington,75970,West,P-CHA-016,Furniture,Chairs,Safco Executive Chair,5849.45,5,0.0,295.51
9094,CA-2017-009094,24/11/2017,29/11/2017,Standard Class,C-00221,Brenda Bowman,Home Office,United States,Las Vegas,Nevada,62332,West,P-BIN-070,Office Supplies,Binders,Ibico Presentation Ring Binder,18.33,1,0.0,1.32
9095,CA-2014-009095,26/04/2014,30/04/2014,Second Class,C-00486,Beth Thompson,Home Office,United States,Springfield,Illinois,89913,Central,P-SUP-124,Office Supplies,Supplies,Hoover Commercial ShieldGuard Vacuum,523.74,7,0.0,9.84
9096,CA-2017-009096,22/01/2017,29/01/2017,Standard Class,C-00037,Bill Donatelli,Home Office,United States,Fayetteville,Arkansas,43865,South,P-ART-054,Office Supplies,Art,Fiskars Scissors,6.89,1,0.0,0.79
9097,CA-2015-009097,16/02/2015,21/02/2015,Standard Class,C-00443,Bill Eplett,Corporate,United States,Oklahoma City,Oklahoma,28375,South,P-PHO-161,Technology,Phones,Apple iPhone 6,1412.18,2,0.0,303.04
9098,CA-2017-009098,13/12/2017,16/12/2017,Second Class,C-00730,Alejandro Grove,Corporate,United States,Rochester,New York,11996,East,P-APP-050,Office Supplies,Appliances,Fellowes PB500 Binding Machine,1419.24,3,0.0,229.28
9099,CA-2017-009099,04/12/2017,07/12/2017,Second Class,C-00372,Alex Grayson,Corporate,United States,Colorado Springs,Colorado,20799,West,P-PHO-170,Technology,Phones,Apple iPhone 6,2180.16,6,0.0,492.0
9100,CA-2015-009100,16/11/2015,16/11/2015,Same Day,C-00046,Adam Bellavance,Consumer,United States,Little Rock,Arkansas,91964,South,P-FAS-090,Office Supplies,Fasteners,Acme Staple Remover,82.2,3,0.0,11.52
9101,CA-2015-009101,05/03/2015,09/03/2015,Standard Class,C-00003,Adrian Barton,Consumer,United States,Springfield,Illinois,49956,Central,P-ENV-071,Office Supplies,Envelopes,Poly String-Tie Envelopes,125.94,6,0.0,8.97
9102,CA-2015-009102,09/01/2015,16/01/2015,Standard Class,C-00567,Anne Pryor,Consumer,United States,Lexington,Kentucky,18796,South,P-FAS-081,Office Supplies,Fasteners,Acme Staple Remover,35.3,2,0.3,-14.98
9103,CA-2017-009103,13/11/2017,15/11/2017,First Class,C-00065,Andrew Gjertsen,Home Office,United States,New Orleans,Louisiana,41138,South,P-ENV-079,Office Supplies,Envelopes,Staples Mailing Envelopes,294.76,4,0.0,49.13
9104,CA-2017-009104,27/01/2017,03/02/2017,Standard Class,C-00785,Andrew Gjertsen,Consumer,United States,San Diego,California,38086,West,P-LAB-096,Office Supplies,Labels,Avery Address Labels,173.52,3,0.0,28.97
9105,CA-2016-009105,29/12/2016,30/12/2016,First Class,C-00796,Arthur Wiediger,Corporate,United States,Richmond,Virginia,97498,East,P-SUP-130,Office Supplies,Supplies,Hoover Commercial ShieldGuard Vacuum,799.16,4,0.0,-19.99
9106,CA-2014-009106,26/05/2014,31/05/2014,Standard Class,C-00765,Aaron Bergman,Corporate,United States,Colorado Springs,Colorado,30462,West,P-PHO-163,Technology,Phones,Cisco SPA 501G,1612.66,2,0.0,348.02
9107,CA-2017-009107,24/04/2017,26/04/2017,First Class,C-00535,Brad Thomas,Corporate,United States,Salt Lake City,Utah,83387,West,P-ART-052,Office Supplies,Art,Dixon Ticonderoga Pencils,171.28,2,0.5,-136.22
9108,CA-2017-009108,23/04/2017,25/04/2017,Second Class,C-00558,Amy Zwaska,Home Office,United States,Philadelphia,Pennsylvania,21571,East,P-ENV-077,Office Supplies,Envelopes,Staples Mailing Envelopes,463.6,5,0.0,46.55
9109,CA-2016-009109,24/09/2016,01/10/2016,Standard Class,C-00693,Amy Zwaska,Corporate,United States,Pittsburgh,Pennsylvania,47450,East,P-COP-145,Technology,Copiers,Canon PC1060 Copier,24560.76,6,0.0,7359.27
9110,CA-2016-009110,26/09/2016,03/10/2016,Standard Class,C-00602,Amy Hunt,Corporate,United States,Tacoma,Washington,37738,West,P-STO-112,Office Supplies,Storage,Rubbermaid CloseUp,1206.31,7,0.0,120.99
9111,CA-2016-009111,30/12/2016,31/12/2016,First Class,C-00206,Anna Gayman,Consumer,United States,Denver,Colorado,20711,West,P-FAS-090,Office Supplies,Fasteners,OIC Binder Clips,63.72,3,0.3,-24.8
9112,CA-2017-009112,07/12/2017,07/12/2017,Same Day,C-00189,Alejandro Ballard,Consumer,United States,Rochester,New York,78528,East,P-MAC-153,Technology,Machines,Canon imageCLASS,2493.0,2,0.0,6.88
9113,CA-2016-009113,03/10/2016,07/10/2016,Second Class,C-00403,Brian Moss,Consumer,United States,Madison,Wisconsin,36066,Central,P-ACC-140,Technology,Accessories,Kensington USB/PS2 Keyb,450.93,1,0.0,48.88
9114,CA-2014-009114,14/02/2014,21/02/2014,Standard Class,C-00312,Brendan Dodson,Consumer,United States,Las Vegas,Nevada,73584,West,P-CHA-011,Furniture,Chairs,Bretford Rectangular Table,2527.14,3,0.8,-3334.38
9115,CA-2016-009115,02/06/2016,07/06/2016,Standard Class,C-00256,Arthur Wiediger,Home Office,United States,Atlanta,Georgia,24959,East,P-ENV-080,Office Supplies,Envelopes,Poly String-Tie Envelopes,87.38,2,0.0,10.59
9116,CA-2014-009116,15/09/2014,19/09/2014,Second Class,C-00081,Beth Thompson,Corporate,United States,Tacoma,Washington,49423,West,P-APP-041,Office Supplies,Appliances,Hoover Stove,1157.15,5,0.0,222.1
9117,CA-2017-009117,03/11/2017,08/11/2017,Standard Class,C-00483,Barbara Frey,Consumer,United States,Cleveland,Ohio,89835,East,P-MAC-158,Technology,Machines,Sharp MX-M264N,4607.34,2,0.2,-1341.32
9118,CA-2016-009118,15/04/2016,22/04/2016,Standard Class,C-00236,Alex Avila,Consumer,United States,Tampa,Florida,58730,East,P-FUR-021,Furniture,Furnishings,Belkin F8E206,1014.48,4,0.0,145.97
9119,CA-2014-009119,04/03/2014,06/03/2014,First Class,C-00520,Anna Andreadi,Corporate,United States,Cincinnati,Ohio,10409,East,P-FUR-021,Furniture,Furnishings,Tensor Halogen Desk Lamp,29.46,2,0.2,-7.37
9120,CA-2017-009120,12/07/2017,13/07/2017,First Class,C-00783,Amy Zwaska,Corporate,United States,Detroit,Michigan,17799,Central,P-FUR-022,Furniture,Furnishings,Belkin F8E206,169.94,1,0.8,-233.41
9121,CA-2017-009121,22/12/2017,22/12/2017,Same Day,C-00566,Anna Gayman,Home Office,United States,Knoxville,Tennessee,82086,South,P-ACC-135,Technology,Accessories,Plantronics Voyager,445.09,1,0.0,111.92
9122,CA-2016-009122,04/08/2016,11/08/2016,Standard Class,C-00300,Arthur Prichep,Home Office,United States,Eugene,Oregon,34663,West,P-MAC-156,Technology,Machines,Canon imageCLASS,14228.49,3,0.0,488.86
9123,CA-2017-009123,10/02/2017,14/02/2017,Second Class,C-00042,Brendan Dodson,Consumer,United States,Fayetteville,Arkansas,10547,South,P-COP-146,Technology,Copiers,Canon PC1060 Copier,29346.85,13,0.0,11802.61
9124,CA-2015-009124,21/06/2015,22/06/2015,First Class,C-00421,Amy Cox,Consumer,United States,San Francisco,California,35075,West,P-FUR-028,Furniture,Furnishings,Artistic Wire Pencil Cup,756.4,2,0.0,108.44
9125,CA-2014-009125,08/09/2014,15/09/2014,Standard Class,C-00602,Amy Hunt,Corporate,United States,Saint Louis,Missouri,34425,Central,P-FAS-085,Office Supplies,Fasteners,Acco Push Pins,297.84,6,0.0,33.62
9126,CA-2017-009126,13/02/2017,19/02/2017,Standard Class,C-00542,Adam Hart,Home Office,United States,Portland,Oregon,46799,West,P-COP-144,Technology,Copiers,Hewlett Packard LaserJet 3310,5972.56,1,0.0,2371.63
9127,CA-2016-009127,15/04/2016,22/04/2016,Standard Class,C-00200,Andrew Gjertsen,Home Office,United States,Jackson,Mississippi,59088,South,P-CHA-011,Furniture,Chairs,Safco Executive Chair,7480.92,6,0.0,683.4
9128,CA-2017-009128,16/08/2017,16/08/2017,Same Day,C-00454,Aimee Bixby,Consumer,United States,Saint Paul,Minnesota,67880,Central,P-ART-056,Office Supplies,Art,Sanford Liquid Highlighter,83.15,1,0.0,14.3
9129,CA-2015-009129,10/08/2015,15/08/2015,Standard Class,C-00591,Alan Haines,Home Office,United States,Tampa,Florida,37140,East,P-STO-113,Office Supplies,Storage,Advantus Super Stacker Drawer,990.96,6,0.0,136.5
9130,CA-2017-009130,01/08/2017,06/08/2017,Standard Class,C-00220,Brad Thomas,Consumer,United States,Denver,Colorado,76519,West,P-LAB-098,Office Supplies,Labels,Avery Address Labels,58.82,1,0.0,8.17
9131,CA-2014-009131,22/06/2014,26/06/2014,Second Class,C-00203,Angel Whelply,Home Office,United States,Tucson,Arizona,98520,West,P-FAS-082,Office Supplies,Fasteners,OIC Binder Clips,31.85,5,0.0,4.86
9132,CA-2014-009132,11/04/2014,18/04/2014,Standard Class,C-00600,Alyssa Tate,Home Office,United States,Tucson,Arizona,38076,West,P-TAB-037,Furniture,Tables,Bevis Round Table,7820.68,7,0.4,-6969.41
9133,CA-2014-009133,06/06/2014,13/06/2014,Standard Class,C-00328,Alex Ruiz,Home Office,United States,Richmond,Virginia,21455,East,P-MAC-160,Technology,Machines,Canon imageCLASS,5222.43,3,0.0,193.04
9134,CA-2015-009134,24/03/2015,30/03/2015,Standard Class,C-00130,Brad Thomas,Home Office,United States,Jacksonville,Florida,15114,East,P-ACC-134,Technology,Accessories,Kensington USB/PS2 Keyb,958.02,3,0.0,255.79
9135,CA-2017-009135,03/04/2017,06/04/2017,Second Class,C-00221,Brenda Bowman,Home Office,United States,Lexington,Kentucky,34290,South,P-ENV-077,Office Supplies,Envelopes,Staples Mailing Envelopes,362.28,6,0.3,-155.15
9136,CA-2015-009136,27/09/2015,29/09/2015,First Class,C-00382,Andy Reiter,Consumer,United States,Baton Rouge,Louisiana,77947,South,P-STO-115,Office Supplies,Storage,Smead Hanging File Folders,236.35,1,0.0,15.55
9137,CA-2017-009137,24/02/2017,24/02/2017,Same Day,C-00123,Barbara Frey,Corporate,United States,Las Vegas,Nevada,85394,West,P-FAS-089,Office Supplies,Fasteners,Acco Push Pins,179.65,5,0.0,22.95
9138,CA-2014-009138,03/01/2014,06/01/2014,Second Class,C-00708,Barbara Frey,Corporate,United States,Little Rock,Arkansas,90646,South,P-TAB-031,Furniture,Tables,Chromcraft Rectangular Conference Table,6190.9,5,0.8,-10000.89
9139,CA-2014-009139,20/09/2014,21/09/2014,First Class,C-00255,Arthur Prichep,Home Office,United States,Chicago,Illinois,24272,Central,P-MAC-154,Technology,Machines,Sharp MX-M264N,4382.64,12,0.0,636.71
9140,CA-2016-009140,07/01/2016,07/01/2016,Same Day,C-00126,Beth Thompson,Consumer,United States,Milwaukee,Wisconsin,72981,Central,P-ART-058,Office Supplies,Art,Sanford Liquid Highlighter,255.48,12,0.3,-104.98
9141,CA-2017-009141,07/03/2017,11/03/2017,Second Class,C-00484,Barry Weirich,Corporate,United States,Columbus,Ohio,78067,East,P-PHO-164,Technology,Phones,Samsung Galaxy S6,66.42,2,0.0,15.02
9142,CA-2015-009142,11/10/2015,17/10/2015,Standard Class,C-00577,Bill Donatelli,Corporate,United States,Saint Paul,Minnesota,45906,Central,P-PHO-169,Technology,Phones,Cisco SPA 501G,10180.1,7,0.0,1381.7
9143,CA-2014-009143,07/02/2014,12/02/2014,Standard Class,C-00220,Brad Thomas,Consumer,United States,Minneapolis,Minnesota,23437,Central,P-COP-145,Technology,Copiers,Oki B840 Mono Printer,13554.36,4,0.0,5154.87
9144,CA-2014-009144,24/11/2014,28/11/2014,Standard Class,C-00168,Barbara Frey,Corporate,United States,Sacramento,California,53789,West,P-STO-116,Office Supplies,Storage,Rubbermaid CloseUp,295.67,1,0.0,23.88
9145,CA-2017-009145,04/10/2017,05/10/2017,First Class,C-00398,Bill Eplett,Corporate,United States,Rochester,New York,49999,East,P-TAB-033,Furniture,Tables,Chromcraft Rectangular Conference Table,5603.13,3,0.0,-942.75
9146,CA-2017-009146,17/01/2017,24/01/2017,Standard Class,C-00658,Anthony Johnson,Corporate,United States,Philadelphia,Pennsylvania,32417,East,P-BIN-062,Office Supplies,Binders,GBC Binding Machine,1199.68,4,0.0,25.27
9147,CA-2017-009147,16/06/2017,22/06/2017,Standard Class,C-00305,Benjamin Farhat,Consumer,United States,Reno,Nevada,27251,West,P-SUP-122,Office Supplies,Supplies,Hoover Commercial ShieldGuard Vacuum,199.28,2,0.0,-9.91
9148,CA-2017-009148,24/06/2017,28/06/2017,Standard Class,C-00453,Adrian Barton,Consumer,United States,Jackson,Mississippi,55417,South,P-COP-143,Technology,Copiers,Oki B840 Mono Printer,1687.03,1,0.0,630.27
9149,CA-2015-009149,30/05/2015,04/06/2015,Standard Class,C-00217,Bill Donatelli,Corporate,United States,Austin,Texas,53443,Central,P-ART-052,Office Supplies,Art,Sanford Liquid Highlighter,43.64,2,0.0,5.54
9150,CA-2016-009150,01/03/2016,07/03/2016,Standard Class,C-00559,Andrew Allen,Corporate,United States,Fayetteville,Arkansas,90895,South,P-APP-050,Office Supplies,Appliances,Fellowes PB500 Binding Machine,1151.84,4,0.0,91.84
9151,CA-2015-009151,29/04/2015,06/05/2015,Standard Class,C-00004,Aimee Bixby,Consumer,United States,Overland Park,Kansas,87870,Central,P-APP-042,Office Supplies,Appliances,Hoover Stove,763.8,4,0.0,92.77
9152,CA-2014-009152,24/05/2014,29/05/2014,Standard Class,C-00538,Brian Moss,Corporate,United States,Austin,Texas,31188,Central,P-PHO-167,Technology,Phones,Motorola Moto G,8519.98,7,0.0,1742.16
9153,CA-2015-009153,18/07/2015,25/07/2015,Standard Class,C-00070,Anna Andreadi,Consumer,United States,Reno,Nevada,19495,West,P-MAC-158,Technology,Machines,Canon imageCLASS,6925.8,2,0.0,431.14
9154,CA-2015-009154,07/10/2015,12/10/2015,Standard Class,C-00417,Alex Grayson,Consumer,United States,New Orleans,Louisiana,49098,South,P-ENV-071,Office Supplies,Envelopes,Poly String-Tie Envelopes,284.16,3,0.0,15.71
9155,CA-2014-009155,17/03/2014,19/03/2014,Second Class,C-00159,Ann Chong,Consumer,United States,Lexington,Kentucky,26395,South,P-COP-146,Technology,Copiers,Canon PC1060 Copier,78874.6,14,0.0,25648.76
9156,CA-2016-009156,14/09/2016,18/09/2016,Standard Class,C-00012,Alex Grayson,Consumer,United States,Spokane,Washington,49043,West,P-ENV-072,Office Supplies,Envelopes,Staples Mailing Envelopes,47.46,3,0.2,-8.16
9157,CA-2015-009157,05/12/2015,09/12/2015,Standard Class,C-00307,Bill Donatelli,Consumer,United States,Milwaukee,Wisconsin,56662,Central,P-ENV-072,Office Supplies,Envelopes,Poly String-Tie Envelopes,8.69,1,0.0,2.04
9158,CA-2017-009158,28/11/2017,02/12/2017,Standard Class,C-00300,Arthur Prichep,Home Office,United States,Sacramento,California,45038,West,P-LAB-100,Office Supplies,Labels,Avery File Folder Labels,21.11,1,0.0,3.92
9159,CA-2016-009159,18/11/2016,25/11/2016,Standard Class,C-00311,Brenda Bowman,Home Office,United States,Colorado Springs,Colorado,51274,West,P-CHA-018,Furniture,Chairs,HON 5400 Task Chair,8366.19,7,0.0,524.87
9160,CA-2017-009160,05/03/2017,05/03/2017,Same Day,C-00072,Anne Pryor,Home Office,United States,Portland,Oregon,25361,West,P-ART-056,Office Supplies,Art,Sanford Liquid Highlighter,73.32,4,0.0,8.9
9161,CA-2015-009161,22/07/2015,28/07/2015,Standard Class,C-00031,Arthur Wiediger,Corporate,United States,Oklahoma City,Oklahoma,37401,South,P-MAC-152,Technology,Machines,Sharp MX-M264N,6190.76,4,0.0,397.37
9162,CA-2015-009162,29/03/2015,05/04/2015,Standard Class,C-00238,Alex Ruiz,Consumer,United States,Richmond,Virginia,74017,East,P-APP-043,Office Supplies,Appliances,Acco Heavy Duty Stapler,5765.54,11,0.0,770.73
9163,CA-2014-009163,02/12/2014,06/12/2014,Standard Class,C-00111,Andrew Roberts,Home Office,United States,Grand Rapids,Michigan,43766,Central,P-ART-055,Office Supplies,Art,Sanford Liquid Highlighter,92.37,3,0.0,15.96
9164,CA-2017-009164,05/12/2017,09/12/2017,Standard Class,C-00495,Aaron Bergman,Consumer,United States,Phoenix,Arizona,56161,West,P-FAS-087,Office Supplies,Fasteners,OIC Binder Clips,14.22,3,0.0,2.36
9165,CA-2014-009165,08/08/2014,13/08/2014,Standard Class,C-00381,Andrew Roberts,Corporate,United States,San Francisco,California,68063,West,P-COP-146,Technology,Copiers,Hewlett Packard LaserJet 3310,41849.08,7,0.0,15861.92
9166,CA-2017-009166,06/11/2017,12/11/2017,Standard Class,C-00578,Bill Eplett,Consumer,United States,Denver,Colorado,55659,West,P-BIN-070,Office Supplies,Binders,Ibico Presentation Ring Binder,469.35,3,0.0,24.81
9167,CA-2014-009167,27/01/2014,31/01/2014,Standard Class,C-00775,Alejandro Grove,Corporate,United States,Baton Rouge,Louisiana,12510,South,P-ACC-135,Technology,Accessories,Kensington USB/PS2 Keyb,1451.52,4,0.8,-1886.05
9168,CA-2017-009168,28/12/2017,01/01/2018,Standard Class,C-00375,Alyssa Tate,Consumer,United States,Seattle,Washington,21647,West,P-MAC-152,Technology,Machines,Lexmark MX611dhe,8824.62,3,0.7,-10493.79
9169,CA-2014-009169,22/07/2014,28/07/2014,Standard Class,C-00770,Alan Barnes,Home Office,United States,Memphis,Tennessee,17990,South,P-APP-041,Office Supplies,Appliances,Acco Heavy Duty Stapler,796.98,3,0.0,134.25
9170,CA-2016-009170,13/01/2016,17/01/2016,Second Class,C-00506,Alex Avila,Corporate,United States,Birmingham,Alabama,91417,South,P-FUR-027,Furniture,Furnishings,Belkin F8E206,337.48,2,0.0,25.93
9171,CA-2015-009171,13/01/2015,14/01/2015,First Class,C-00274,Aimee Bixby,Home Office,United States,Reno,Nevada,54126,West,P-APP-047,Office Supplies,Appliances,Acco Heavy Duty Stapler,72.02,1,0.2,-12.14
9172,CA-2017-009172,05/01/2017,09/01/2017,Standard Class,C-00426,Andrew Roberts,Consumer,United States,Tacoma,Washington,37153,West,P-FUR-026,Furniture,Furnishings,Eldon Expressions Desk,873.92,4,0.0,87.89
9173,CA-2016-009173,15/07/2016,19/07/2016,Standard Class,C-00415,Alejandro Grove,Consumer,United States,Overland Park,Kansas,26936,Central,P-LAB-099,Office Supplies,Labels,Avery File Folder Labels,215.64,4,0.0,45.12
9174,CA-2015-009174,24/07/2015,26/07/2015,First Class,C-00447,Brendan Dodson,Corporate,United States,Virginia Beach,Virginia,27736,East,P-MAC-157,Technology,Machines,Canon imageCLASS,23900.3,5,0.7,-28510.09
9175,CA-2015-009175,12/05/2015,16/05/2015,Standard Class,C-00428,Angel Whelply,Consumer,United States,Raleigh,North Carolina,54342,East,P-SUP-121,Office Supplies,Supplies,Dixon Ticonderoga Pencil Sharpener,1405.36,11,0.0,-89.11
9176,CA-2014-009176,30/09/2014,03/10/2014,Second Class,C-00241,Amy Cox,Consumer,United States,Colorado Springs,Colorado,51706,West,P-FUR-030,Furniture,Furnishings,Artistic Wire Pencil Cup,1783.3,10,0.0,315.5
9177,CA-2016-009177,24/06/2016,24/06/2016,Same Day,C-00016,Amy Cox,Corporate,United States,Phoenix,Arizona,39848,West,P-STO-116,Office Supplies,Storage,Rubbermaid CloseUp,85.14,2,0.0,6.8
9178,CA-2016-009178,01/11/2016,06/11/2016,Standard Class,C-00146,Alex Avila,Consumer,United States,Richmond,Virginia,79559,East,P-PAP-109,Office Supplies,Paper,Xerox 1967,480.72,4,0.0,89.06
9179,CA-2015-009179,23/08/2015,29/08/2015,Standard Class,C-00146,Alex Avila,Consumer,United States,Columbus,Ohio,18729,East,P-STO-120,Office Supplies,Storage,Smead Hanging File Folders,26.04,2,0.0,2.56
9180,CA-2015-009180,06/02/2015,10/02/2015,Standard Class,C-00596,Alex Avila,Home Office,United States,Minneapolis,Minnesota,42614,Central,P-APP-048,Office Supplies,Appliances,Acco Heavy Duty Stapler,2588.6,14,0.0,540.17
9181,CA-2016-009181,07/06/2016,08/06/2016,First Class,C-00052,Alan Hwang,Consumer,United States,Fayetteville,Arkansas,43245,South,P-MAC-157,Technology,Machines,Lexmark MX611dhe,2368.5,6,0.0,20.06
9182,CA-2016-009182,01/01/2016,02/01/2016,First Class,C-00553,Alex Ruiz,Consumer,United States,Rochester,New York,62852,East,P-ART-060,Office Supplies,Art,Fiskars Scissors,197.92,4,0.0,29.89
9183,CA-2016-009183,04/07/2016,11/07/2016,Standard Class,C-00356,Brenda Bowman,Consumer,United States,Salt Lake City,Utah,37379,West,P-MAC-152,Technology,Machines,Sharp MX-M264N,1232.48,4,0.3,-615.06
9184,CA-2017-009184,19/09/2017,24/09/2017,Standard Class,C-00741,Andrew Roberts,Corporate,United States,Saint Paul,Minnesota,52504,Central,P-BOO-008,Furniture,Bookcases,O`Sullivan 5-Shelf,1595.28,2,0.8,-2318.06
9185,CA-2016-009185,07/10/2016,14/10/2016,Standard Class,C-00698,Angel Whelply,Home Office,United States,Pittsburgh,Pennsylvania,42367,East,P-BOO-005,Furniture,Bookcases,Lorell Vertical 5-Shelf,6420.54,6,0.0,-102.76
9186,CA-2017-009186,11/10/2017,11/10/2017,Same Day,C-00538,Brian Moss,Corporate,United States,Eugene,Oregon,45473,West,P-LAB-094,Office Supplies,Labels,Avery Address Labels,79.0,2,0.0,9.73
9187,CA-2015-009187,28/08/2015,03/09/2015,Standard Class,C-00004,Aimee Bixby,Consumer,United States,Louisville,Kentucky,91071,South,P-PAP-109,Office Supplies,Paper,Hammermill Premium Copy Paper,139.18,1,0.3,-48.89
9188,CA-2017-009188,29/11/2017,06/12/2017,Standard Class,C-00425,Andrew Gjertsen,Consumer,United States,Scottsdale,Arizona,61523,West,P-FUR-027,Furniture,Furnishings,Eldon Expressions Desk,448.75,5,0.0,30.67
9189,CA-2014-009189,07/09/2014,10/09/2014,Second Class,C-00642,Alex Grayson,Corporate,United States,Fayetteville,Arkansas,15181,South,P-CHA-018,Furniture,Chairs,HON 5400 Task Chair,3047.49,3,0.0,348.69
9190,CA-2017-009190,25/11/2017,30/11/2017,Standard Class,C-00133,Brian Moss,Home Office,United States,Montgomery,Alabama,58831,South,P-SUP-130,Office Supplies,Supplies,Dixon Ticonderoga Pencil Sharpener,549.54,9,0.0,-5.57
9191,CA-2017-009191,24/10/2017,26/10/2017,First Class,C-00016,Amy Cox,Corporate,United States,Charlotte,North Carolina,14406,East,P-ACC-138,Technology,Accessories,Logitech Wireless Mouse,303.27,1,0.0,69.32
9192,CA-2014-009192,09/02/2014,13/02/2014,Standard Class,C-00701,Anna Gayman,Corporate,United States,Montgomery,Alabama,49756,South,P-APP-042,Office Supplies,Appliances,Hoover Stove,3525.48,9,0.0,614.27
9193,CA-2017-009193,08/10/2017,15/10/2017,Standard Class,C-00146,Alex Avila,Consumer,United States,Raleigh,North Carolina,84966,East,P-PHO-165,Technology,Phones,Motorola Moto G,4005.85,5,0.0,715.62
9194,CA-2016-009194,14/12/2016,16/12/2016,First Class,C-00434,Anthony OBrien,Home Office,United States,San Francisco,California,13220,West,P-ART-055,Office Supplies,Art,Sanford Liquid Highlighter,102.75,3,0.0,9.89
9195,CA-2017-009195,14/11/2017,19/11/2017,Standard Class,C-00626,Brenda Bowman,Corporate,United States,Springfield,Illinois,81769,Central,P-PHO-165,Technology,Phones,Motorola Moto G,402.84,3,0.0,86.3
9196,CA-2016-009196,31/01/2016,07/02/2016,Standard Class,C-00146,Alex Avila,Consumer,United States,Scottsdale,Arizona,46176,West,P-PHO-164,Technology,Phones,Motorola Moto G,1710.39,1,0.0,498.73
9197,CA-2015-009197,19/08/2015,23/08/2015,Standard Class,C-00226,Adam Bellavance,Corporate,United States,Tucson,Arizona,98147,West,P-STO-113,Office Supplies,Storage,Smead Hanging File Folders,536.1,5,0.1,-56.82
